PLAYDATA Board201, random100, random100 : 0, 1, 0
PLAYDATA Board276, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board276, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board276, EPT_MCT1730, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board276, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board276, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board276, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board276, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board276, EPT_MCT8500, AlphaBeta4 : 0, 0, 1
PLAYDATA Board276, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board276, AlphaBeta1, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board276, AlphaBeta1, EPT_MCT8500 : 0, 0, 1
PLAYDATA Board276, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board276, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board276, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board276, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board276, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board276, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board276, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board277, random100, random100 : 0, 1, 0
PLAYDATA Board277, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board277, random100, MC-100 : 0, 1, 0
PLAYDATA Board277, random100, MCT : 0, 1, 0
PLAYDATA Board277, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board277, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board277, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board277, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board277, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board277, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board277, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board277, MC-100, random100 : 1, 0, 0
PLAYDATA Board277, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board277, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board277, MC-100, MCT : 0, 1, 0
PLAYDATA Board277, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board277, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board277, MC-100, AlphaBeta1 : 1, 0, 0
PLAYDATA Board277, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board277, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board277, MCT, random100 : 1, 0, 0
PLAYDATA Board277, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board277, MCT, MC-100 : 1, 0, 0
PLAYDATA Board277, MCT, MCT : 1, 0, 0
PLAYDATA Board277, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board277, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board277, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board277, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board277, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board277, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board277, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board277, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board277, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board277, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board277, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board277, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board277, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board277, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board277, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board277, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board277, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board277, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board277, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board277, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board277, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board277, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board277, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board277, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board277, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board277, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board277, AlphaBeta2, AlphaBeta2 : 1, 0, 0
PLAYDATA Board277, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board277, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board277, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, random100, random100 : 1, 0, 0
PLAYDATA Board278, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board278, random100, MC-100 : 0, 1, 0
PLAYDATA Board278, random100, MCT : 0, 1, 0
PLAYDATA Board278, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board278, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board278, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board278, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board278, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board278, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board278, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, MC-100, random100 : 1, 0, 0
PLAYDATA Board278, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board278, MC-100, MC-100 : 1, 0, 0
PLAYDATA Board278, MC-100, MCT : 0, 1, 0
PLAYDATA Board278, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board278, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, MCT, random100 : 1, 0, 0
PLAYDATA Board278, MCT, hyouka-0-100 : 0, 1, 0
PLAYDATA Board278, MCT, MC-100 : 1, 0, 0
PLAYDATA Board278, MCT, MCT : 0, 1, 0
PLAYDATA Board278, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, MCT, AlphaBeta1 : 1, 0, 0
PLAYDATA Board278, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board278, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board278, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board278, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board278, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, EPT_MCT1730, AlphaBeta1 : 0, 1, 0
PLAYDATA Board278, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board278, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board278, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board278, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board278, EPT_MCT8500, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, EPT_MCT8500, AlphaBeta1 : 0, 1, 0
PLAYDATA Board278, EPT_MCT8500, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board278, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board278, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta2, MC-100 : 0, 1, 0
PLAYDATA Board278, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board278, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board278, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board278, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board278, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board278, AlphaBeta4, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board278, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board278, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board278, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board278, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, random100, random100 : 0, 1, 0
PLAYDATA Board279, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board279, random100, MC-100 : 0, 1, 0
PLAYDATA Board279, random100, MCT : 0, 1, 0
PLAYDATA Board279, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, random100 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, MC-100, random100 : 1, 0, 0
PLAYDATA Board279, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board279, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board279, MC-100, MCT : 0, 1, 0
PLAYDATA Board279, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, MCT, random100 : 1, 0, 0
PLAYDATA Board279, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board279, MCT, MC-100 : 0, 1, 0
PLAYDATA Board279, MCT, MCT : 0, 1, 0
PLAYDATA Board279, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board279, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board279, EPT_MCT1730, MC-100 : 0, 1, 0
PLAYDATA Board279, EPT_MCT1730, MCT : 0, 1, 0
PLAYDATA Board279, EPT_MCT1730, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, EPT_MCT1730, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, EPT_MCT1730, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, EPT_MCT1730, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, EPT_MCT1730, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board279, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board279, EPT_MCT8500, MC-100 : 0, 1, 0
PLAYDATA Board279, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board279, EPT_MCT8500, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, EPT_MCT8500, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, EPT_MCT8500, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, EPT_MCT8500, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, EPT_MCT8500, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, random100 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, hyouka-0-100 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, MC-100 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, MCT : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board279, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board279, AlphaBeta2, MC-100 : 0, 1, 0
PLAYDATA Board279, AlphaBeta2, MCT : 0, 1, 0
PLAYDATA Board279, AlphaBeta2, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, AlphaBeta2, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, AlphaBeta2, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board279, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board279, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board279, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board279, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board279, AlphaBeta4, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board279, AlphaBeta4, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board279, AlphaBeta4, AlphaBeta1 : 0, 1, 0
PLAYDATA Board279, AlphaBeta4, AlphaBeta2 : 0, 1, 0
PLAYDATA Board279, AlphaBeta4, AlphaBeta4 : 0, 1, 0
PLAYDATA Board280, random100, random100 : 1, 0, 0
PLAYDATA Board280, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board280, random100, MC-100 : 0, 1, 0
PLAYDATA Board280, random100, MCT : 0, 1, 0
PLAYDATA Board280, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board280, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board280, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board280, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board280, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board280, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board280, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board280, hyouka-0-100, MC-100 : 1, 0, 0
PLAYDATA Board280, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board280, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board280, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board280, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board280, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board280, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board280, MC-100, random100 : 1, 0, 0
PLAYDATA Board280, MC-100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board280, MC-100, MC-100 : 0, 1, 0
PLAYDATA Board280, MC-100, MCT : 0, 1, 0
PLAYDATA Board280, MC-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board280, MC-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board280, MC-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board280, MC-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board280, MC-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board280, MCT, random100 : 1, 0, 0
PLAYDATA Board280, MCT, hyouka-0-100 : 1, 0, 0
PLAYDATA Board280, MCT, MC-100 : 0, 1, 0
PLAYDATA Board280, MCT, MCT : 1, 0, 0
PLAYDATA Board280, MCT, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board280, MCT, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board280, MCT, AlphaBeta1 : 0, 1, 0
PLAYDATA Board280, MCT, AlphaBeta2 : 0, 1, 0
PLAYDATA Board280, MCT, AlphaBeta4 : 0, 1, 0
PLAYDATA Board280, EPT_MCT1730, random100 : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, hyouka-0-100 : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, MC-100 : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, MCT : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, AlphaBeta1 : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, AlphaBeta2 : 1, 0, 0
PLAYDATA Board280, EPT_MCT1730, AlphaBeta4 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, random100 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, hyouka-0-100 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, MC-100 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, MCT : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, AlphaBeta1 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, AlphaBeta2 : 1, 0, 0
PLAYDATA Board280, EPT_MCT8500, AlphaBeta4 : 1, 0, 0
PLAYDATA Board280, AlphaBeta1, random100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta1, hyouka-0-100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta1, MC-100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta1, MCT : 1, 0, 0
PLAYDATA Board280, AlphaBeta1, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board280, AlphaBeta1, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board280, AlphaBeta1, AlphaBeta1 : 1, 0, 0
PLAYDATA Board280, AlphaBeta1, AlphaBeta2 : 0, 1, 0
PLAYDATA Board280, AlphaBeta1, AlphaBeta4 : 0, 1, 0
PLAYDATA Board280, AlphaBeta2, random100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta2, hyouka-0-100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta2, MC-100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta2, MCT : 1, 0, 0
PLAYDATA Board280, AlphaBeta2, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board280, AlphaBeta2, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board280, AlphaBeta2, AlphaBeta1 : 1, 0, 0
PLAYDATA Board280, AlphaBeta2, AlphaBeta2 : 0, 1, 0
PLAYDATA Board280, AlphaBeta2, AlphaBeta4 : 0, 1, 0
PLAYDATA Board280, AlphaBeta4, random100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, hyouka-0-100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, MC-100 : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, MCT : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, EPT_MCT1730 : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, EPT_MCT8500 : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, AlphaBeta1 : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, AlphaBeta2 : 1, 0, 0
PLAYDATA Board280, AlphaBeta4, AlphaBeta4 : 1, 0, 0
PLAYDATA Board281, random100, random100 : 0, 1, 0
PLAYDATA Board281, random100, hyouka-0-100 : 0, 1, 0
PLAYDATA Board281, random100, MC-100 : 0, 1, 0
PLAYDATA Board281, random100, MCT : 0, 1, 0
PLAYDATA Board281, random100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board281, random100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board281, random100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board281, random100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board281, random100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board281, hyouka-0-100, random100 : 1, 0, 0
PLAYDATA Board281, hyouka-0-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board281, hyouka-0-100, MC-100 : 0, 1, 0
PLAYDATA Board281, hyouka-0-100, MCT : 0, 1, 0
PLAYDATA Board281, hyouka-0-100, EPT_MCT1730 : 0, 1, 0
PLAYDATA Board281, hyouka-0-100, EPT_MCT8500 : 0, 1, 0
PLAYDATA Board281, hyouka-0-100, AlphaBeta1 : 0, 1, 0
PLAYDATA Board281, hyouka-0-100, AlphaBeta2 : 0, 1, 0
PLAYDATA Board281, hyouka-0-100, AlphaBeta4 : 0, 1, 0
PLAYDATA Board281, MC-100, random100 : 0, 0, 1
PLAYDATA Board281, MC-100, hyouka-0-100 : 1, 0, 0
PLAYDATA Board281, MC-100, MC-100 : 1, 0, 0
